"game_id","date_played","away_team_id","home_team_id","away_score","home_score","winner","loser","created_at"
"745661","2024-05-22",115,133,4,3,"away","home","2025-05-19 12:45:27.892251-04"
"745578","2024-05-21",140,143,2,5,"home","away","2025-05-19 12:45:27.617635-04"
"745090","2024-05-21",111,139,5,2,"away","home","2025-05-19 12:45:27.617635-04"
"745500","2024-05-23",137,134,7,6,"away","home","2025-05-19 12:45:28.13457-04"
"744860","2024-05-21",142,120,10,0,"away","home","2025-05-19 12:45:27.617635-04"
"746633","2024-05-21",121,114,6,7,"home","away","2025-05-19 12:45:27.617635-04"
"746309","2024-05-21",116,118,3,10,"home","away","2025-05-19 12:45:27.617635-04"
"746385","2024-05-21",108,117,5,6,"home","away","2025-05-19 12:45:27.617635-04"
"746716","2024-05-21",135,113,0,2,"home","away","2025-05-19 12:45:27.617635-04"
"746058","2024-05-21",158,146,7,5,"away","home","2025-05-19 12:45:27.617635-04"
"745742","2024-05-21",136,147,6,3,"away","home","2025-05-19 12:45:27.617635-04"
"744936","2024-05-21",145,141,5,0,"away","home","2025-05-19 12:45:27.617635-04"
"746875","2024-05-21",144,112,3,4,"home","away","2025-05-19 12:45:27.617635-04"
"745662","2024-05-21",115,133,4,5,"home","away","2025-05-19 12:45:27.617635-04"
"746145","2024-05-21",109,119,7,3,"away","home","2025-05-19 12:45:27.617635-04"
"745180","2024-05-21",110,138,1,3,"home","away","2025-05-19 12:45:27.617635-04"
"744856","2024-05-22",142,120,3,2,"away","home","2025-05-19 12:45:27.892251-04"
"746634","2024-05-22",121,114,3,6,"home","away","2025-05-19 12:45:27.892251-04"
"745173","2024-05-22",110,138,4,5,"home","away","2025-05-19 12:45:27.892251-04"
"746304","2024-05-22",116,118,3,8,"home","away","2025-05-19 12:45:27.892251-04"
"746386","2024-05-22",108,117,2,1,"away","home","2025-05-19 12:45:27.892251-04"
"745741","2024-05-23",136,147,0,5,"home","away","2025-05-19 12:45:28.13457-04"
"746714","2024-05-23",135,113,6,4,"away","home","2025-05-19 12:45:28.13457-04"
"745573","2024-05-23",140,143,2,5,"home","away","2025-05-19 12:45:28.13457-04"
"746874","2024-05-23",144,112,3,0,"away","home","2025-05-19 12:45:28.13457-04"
"745660","2024-05-23",115,133,9,10,"home","away","2025-05-19 12:45:28.13457-04"
"746474","2024-05-23",141,116,9,1,"away","home","2025-05-19 12:45:28.13457-04"
"746792","2024-05-23",110,145,8,6,"away","home","2025-05-19 12:45:28.13457-04"
"746475","2024-05-24",141,116,2,6,"home","away","2025-05-19 12:45:28.363439-04"
"744853","2024-05-24",136,120,1,6,"home","away","2025-05-19 12:45:28.363439-04"
"745901","2024-05-25",140,142,3,5,"home","away","2025-05-19 12:45:28.647547-04"
"744851","2024-05-25",136,120,1,3,"home","away","2025-05-19 12:45:28.647547-04"
"746958","2024-05-25",158,111,6,3,"away","home","2025-05-19 12:45:28.647547-04"
"745822","2024-05-24",137,121,8,7,"away","home","2025-05-19 12:45:28.363439-04"
"746793","2024-05-24",110,145,6,4,"away","home","2025-05-19 12:45:28.363439-04"
"745905","2024-05-24",140,142,2,3,"home","away","2025-05-19 12:45:28.363439-04"
"745501","2024-05-24",144,134,5,11,"home","away","2025-05-19 12:45:28.363439-04"
"745663","2024-05-24",117,133,6,3,"away","home","2025-05-19 12:45:28.363439-04"
"746956","2024-05-24",158,111,7,2,"away","home","2025-05-19 12:45:28.363439-04"
"745087","2024-05-24",118,139,8,1,"away","home","2025-05-19 12:45:28.363439-04"
"746713","2024-05-24",119,113,6,9,"home","away","2025-05-19 12:45:28.363439-04"
"746558","2024-05-24",143,115,2,3,"home","away","2025-05-19 12:45:28.363439-04"
"746227","2024-05-24",114,108,10,4,"away","home","2025-05-19 12:45:28.363439-04"
"745415","2024-05-24",147,135,8,0,"away","home","2025-05-19 12:45:28.363439-04"
"747200","2024-05-24",146,109,3,0,"away","home","2025-05-19 12:45:28.363439-04"
"745176","2024-05-25",112,138,6,7,"home","away","2025-05-19 12:45:28.647547-04"
"746710","2024-05-25",119,113,1,3,"home","away","2025-05-19 12:45:28.647547-04"
"747199","2024-05-25",146,109,2,3,"home","away","2025-05-19 12:45:28.647547-04"
"746470","2024-05-25",141,116,1,2,"home","away","2025-05-19 12:45:28.647547-04"
"745493","2024-05-25",144,134,1,4,"home","away","2025-05-19 12:45:28.647547-04"
"745086","2024-05-25",118,139,7,4,"away","home","2025-05-19 12:45:28.647547-04"
"745823","2024-05-25",137,121,7,2,"away","home","2025-05-19 12:45:28.647547-04"
"746794","2024-05-25",110,145,5,3,"away","home","2025-05-19 12:45:28.647547-04"
"746556","2024-05-25",143,115,8,4,"away","home","2025-05-19 12:45:28.647547-04"
"746226","2024-05-25",114,108,4,3,"away","home","2025-05-19 12:45:28.647547-04"
"745658","2024-05-25",117,133,1,3,"home","away","2025-05-19 12:45:28.647547-04"
"745411","2024-05-25",147,135,4,1,"away","home","2025-05-19 12:45:28.647547-04"
"746469","2024-05-26",141,116,11,14,"home","away","2025-05-19 12:45:28.905556-04"
"746711","2024-05-26",119,113,1,4,"home","away","2025-05-19 12:45:28.905556-04"
"745498","2024-05-26",144,134,8,1,"away","home","2025-05-19 12:45:28.905556-04"
"746957","2024-05-26",158,111,1,2,"home","away","2025-05-19 12:45:28.905556-04"
"744855","2024-05-26",136,120,9,5,"away","home","2025-05-19 12:45:28.905556-04"
"745088","2024-05-26",118,139,1,4,"home","away","2025-05-19 12:45:28.905556-04"
"745824","2024-05-26",137,121,3,4,"home","away","2025-05-19 12:45:28.905556-04"
"746789","2024-05-26",110,145,4,1,"away","home","2025-05-19 12:45:28.905556-04"
"745902","2024-05-26",140,142,6,2,"away","home","2025-05-19 12:45:28.905556-04"
"746557","2024-05-26",143,115,2,5,"home","away","2025-05-19 12:45:28.905556-04"
"746230","2024-05-26",114,108,5,4,"away","home","2025-05-19 12:45:28.905556-04"
"745653","2024-05-26",117,133,5,2,"away","home","2025-05-19 12:45:28.905556-04"
"747197","2024-05-26",146,109,3,1,"away","home","2025-05-19 12:45:28.905556-04"
"745413","2024-05-26",147,135,2,5,"home","away","2025-05-19 12:45:28.905556-04"
"745172","2024-05-26",112,138,3,4,"home","away","2025-05-19 12:45:28.905556-04"
"745818","2024-05-28",119,121,5,2,"away","home","2025-05-19 12:45:29.348299-04"
"745017","2024-05-28",109,140,2,4,"home","away","2025-05-19 12:45:29.348299-04"
"745986","2024-05-27",112,158,1,5,"home","away","2025-05-19 12:45:29.130263-04"
"746467","2024-05-29",134,116,0,8,"home","away","2025-05-19 12:45:29.612572-04"
"746706","2024-05-29",138,113,5,3,"away","home","2025-05-19 12:45:29.612572-04"
"745011","2024-05-29",109,140,1,6,"home","away","2025-05-19 12:45:29.612572-04"
"746468","2024-05-29",134,116,10,2,"away","home","2025-05-19 12:45:29.612572-04"
"745338","2024-05-27",143,137,4,8,"home","away","2025-05-19 12:45:29.130263-04"
"745333","2024-05-29",143,137,6,1,"away","home","2025-05-19 12:45:29.612572-04"
"745254","2024-05-27",117,136,2,3,"home","away","2025-05-19 12:45:29.130263-04"
"747034","2024-05-27",111,110,3,11,"home","away","2025-05-19 12:45:29.130263-04"
"746708","2024-05-27",138,113,1,3,"home","away","2025-05-19 12:45:29.130263-04"
"747118","2024-05-27",120,144,8,4,"away","home","2025-05-19 12:45:29.130263-04"
"746788","2024-05-27",141,145,5,1,"away","home","2025-05-19 12:45:29.130263-04"
"745904","2024-05-27",118,142,5,6,"home","away","2025-05-19 12:45:29.130263-04"
"746549","2024-05-27",114,115,6,8,"home","away","2025-05-19 12:45:29.130263-04"
"745416","2024-05-27",146,135,1,2,"home","away","2025-05-19 12:45:29.130263-04"
"745414","2024-05-29",146,135,9,1,"away","home","2025-05-19 12:45:29.612572-04"
"745081","2024-05-30",133,139,5,6,"home","away","2025-05-19 12:45:29.848679-04"
"745985","2024-05-30",112,158,4,6,"home","away","2025-05-19 12:45:29.848679-04"
"745898","2024-05-30",118,142,6,7,"home","away","2025-05-19 12:45:29.848679-04"
"745249","2024-05-30",117,136,4,0,"away","home","2025-05-19 12:45:29.848679-04"
"745817","2024-05-29",119,121,10,3,"away","home","2025-05-19 12:45:29.612572-04"
"747031","2024-05-29",111,110,1,6,"home","away","2025-05-19 12:45:29.612572-04"
"745084","2024-05-29",133,139,3,4,"home","away","2025-05-19 12:45:29.612572-04"
"746709","2024-05-28",138,113,7,1,"away","home","2025-05-19 12:45:29.348299-04"
"745091","2024-05-28",133,139,3,0,"away","home","2025-05-19 12:45:29.348299-04"
"745337","2024-05-28",143,137,0,1,"home","away","2025-05-19 12:45:29.348299-04"
"745816","2024-05-28",119,121,3,0,"away","home","2025-05-19 12:45:29.348299-04"
"745412","2024-05-28",146,135,0,4,"home","away","2025-05-19 12:45:29.348299-04"
"747033","2024-05-28",111,110,8,3,"away","home","2025-05-19 12:45:29.348299-04"
"747115","2024-05-28",120,144,0,2,"home","away","2025-05-19 12:45:29.348299-04"
"745987","2024-05-28",112,158,6,3,"away","home","2025-05-19 12:45:29.348299-04"
"746791","2024-05-28",141,145,7,2,"away","home","2025-05-19 12:45:29.348299-04"
"745903","2024-05-28",118,142,2,4,"home","away","2025-05-19 12:45:29.348299-04"
"746552","2024-05-28",114,115,13,7,"away","home","2025-05-19 12:45:29.348299-04"
"746229","2024-05-28",147,108,3,4,"home","away","2025-05-19 12:45:29.348299-04"
"745258","2024-05-28",117,136,2,4,"home","away","2025-05-19 12:45:29.348299-04"
"746790","2024-05-29",141,145,3,1,"away","home","2025-05-19 12:45:29.612572-04"
"746551","2024-05-29",114,115,4,7,"home","away","2025-05-19 12:45:29.612572-04"
"747114","2024-05-30",120,144,3,1,"away","home","2025-05-19 12:45:29.848679-04"
"745988","2024-05-29",112,158,6,10,"home","away","2025-05-19 12:45:29.612572-04"
"745900","2024-05-29",118,142,6,1,"away","home","2025-05-19 12:45:29.612572-04"
"745250","2024-05-29",117,136,1,2,"home","away","2025-05-19 12:45:29.612572-04"
"747117","2024-05-29",120,144,7,2,"away","home","2025-05-19 12:45:29.612572-04"
"746228","2024-05-29",147,108,2,1,"away","home","2025-05-19 12:45:29.612572-04"
"746225","2024-05-30",147,108,8,3,"away","home","2025-05-19 12:45:29.848679-04"
"745819","2024-05-30",109,121,2,3,"home","away","2025-05-19 12:45:29.848679-04"
"746954","2024-05-30",116,111,5,0,"away","home","2025-05-19 12:45:29.848679-04"
"746059","2024-05-31",140,146,2,8,"home","away","2025-05-19 12:45:30.078629-04"
"744928","2024-05-31",134,141,3,5,"home","away","2025-05-19 12:45:30.078629-04"
"747032","2024-05-31",139,110,1,3,"home","away","2025-05-19 12:45:30.078629-04"
"745820","2024-05-31",109,121,9,10,"home","away","2025-05-19 12:45:30.078629-04"
"747116","2024-05-31",133,144,2,4,"home","away","2025-05-19 12:45:30.078629-04"
"746955","2024-05-31",116,111,3,7,"home","away","2025-05-19 12:45:30.078629-04"
"745983","2024-05-31",145,158,5,12,"home","away","2025-05-19 12:45:30.078629-04"
"746635","2024-05-31",120,114,1,7,"home","away","2025-05-19 12:45:30.078629-04"
"746387","2024-05-31",142,117,6,1,"away","home","2025-05-19 12:45:30.078629-04"
"746303","2024-05-31",135,118,11,8,"away","home","2025-05-19 12:45:30.078629-04"
"746877","2024-05-31",113,112,5,4,"away","home","2025-05-19 12:45:30.078629-04"
"745253","2024-05-31",108,136,4,5,"home","away","2025-05-19 12:45:30.078629-04"
"745574","2024-05-31",138,143,2,4,"home","away","2025-05-19 12:45:30.078629-04"
"745331","2024-05-31",147,137,6,2,"away","home","2025-05-19 12:45:30.078629-04"
"746140","2024-05-31",115,119,4,1,"away","home","2025-05-19 12:45:30.078629-04"
"744932","2024-06-01",134,141,8,1,"away","home","2025-05-19 12:45:30.377372-04"
"745252","2024-06-02",108,136,1,5,"home","away","2025-05-19 12:45:30.794593-04"
"747111","2024-06-01",133,144,11,9,"away","home","2025-05-19 12:45:30.377372-04"
"745572","2024-06-02",138,143,5,4,"away","home","2025-05-19 12:45:30.794593-04"
"746629","2024-06-01",120,114,2,3,"home","away","2025-05-19 12:45:30.377372-04"
"746305","2024-06-01",135,118,7,3,"away","home","2025-05-19 12:45:30.377372-04"
"746384","2024-06-01",142,117,2,5,"home","away","2025-05-19 12:45:30.377372-04"
"747029","2024-06-01",139,110,5,9,"home","away","2025-05-19 12:45:30.377372-04"
"746952","2024-06-01",116,111,3,6,"home","away","2025-05-19 12:45:30.377372-04"
"745812","2024-06-01",109,121,10,5,"away","home","2025-05-19 12:45:30.377372-04"
"746062","2024-06-01",140,146,7,0,"away","home","2025-05-19 12:45:30.377372-04"
"745980","2024-06-01",145,158,3,4,"home","away","2025-05-19 12:45:30.377372-04"
"746870","2024-06-01",113,112,5,7,"home","away","2025-05-19 12:45:30.377372-04"
"745332","2024-06-01",147,137,7,3,"away","home","2025-05-19 12:45:30.377372-04"
"746138","2024-06-01",115,119,1,4,"home","away","2025-05-19 12:45:30.377372-04"
"745251","2024-06-01",108,136,0,9,"home","away","2025-05-19 12:45:30.377372-04"
"745575","2024-06-01",138,143,1,6,"home","away","2025-05-19 12:45:30.377372-04"
"746383","2024-06-02",142,117,4,3,"away","home","2025-05-19 12:45:30.794593-04"
"747110","2024-06-02",133,144,1,3,"home","away","2025-05-19 12:45:30.794593-04"
"747030","2024-06-02",139,110,4,3,"away","home","2025-05-19 12:45:30.794593-04"
"746953","2024-06-02",116,111,8,4,"away","home","2025-05-19 12:45:30.794593-04"
"744929","2024-06-02",134,141,4,5,"home","away","2025-05-19 12:45:30.794593-04"
"745813","2024-06-02",109,121,5,4,"away","home","2025-05-19 12:45:30.794593-04"
"746632","2024-06-02",120,114,5,2,"away","home","2025-05-19 12:45:30.794593-04"
"746061","2024-06-02",140,146,6,0,"away","home","2025-05-19 12:45:30.794593-04"
"745984","2024-06-02",145,158,3,6,"home","away","2025-05-19 12:45:30.794593-04"
"746301","2024-06-02",135,118,3,4,"home","away","2025-05-19 12:45:30.794593-04"
"746871","2024-06-02",113,112,5,2,"away","home","2025-05-19 12:45:30.794593-04"
"745330","2024-06-02",147,137,7,5,"away","home","2025-05-19 12:45:30.794593-04"
"746141","2024-06-02",115,119,0,4,"home","away","2025-05-19 12:45:30.794593-04"
"745569","2024-06-03",158,143,1,3,"home","away","2025-05-19 12:45:31.110835-04"
"744930","2024-06-03",110,141,7,2,"away","home","2025-05-19 12:45:31.110835-04"
"745009","2024-06-03",116,140,2,1,"away","home","2025-05-19 12:45:31.110835-04"
"746224","2024-06-03",135,108,1,2,"home","away","2025-05-19 12:45:31.110835-04"
"744854","2024-06-03",121,120,8,7,"away","home","2025-05-19 12:45:31.110835-04"
"746382","2024-06-03",138,117,4,7,"home","away","2025-05-19 12:45:31.110835-04"
"746548","2024-06-03",113,115,13,3,"away","home","2025-05-19 12:45:31.110835-04"
"747194","2024-06-03",137,109,2,4,"home","away","2025-05-19 12:45:31.110835-04"
"745568","2024-06-04",158,143,1,2,"home","away","2025-05-19 12:45:31.376013-04"
"746630","2024-06-04",118,114,5,8,"home","away","2025-05-19 12:45:31.376013-04"
"746060","2024-06-04",139,146,9,5,"away","home","2025-05-19 12:45:31.376013-04"
"744931","2024-06-04",110,141,10,1,"away","home","2025-05-19 12:45:31.376013-04"
"745010","2024-06-04",116,140,3,1,"away","home","2025-05-19 12:45:31.376013-04"
"746949","2024-06-04",144,111,8,3,"away","home","2025-05-19 12:45:31.376013-04"
"746380","2024-06-04",138,117,5,8,"home","away","2025-05-19 12:45:31.376013-04"
"746550","2024-06-04",113,115,4,1,"away","home","2025-05-19 12:45:31.376013-04"
"747196","2024-06-04",137,109,5,8,"home","away","2025-05-19 12:45:31.376013-04"
"744850","2024-06-04",121,120,6,3,"away","home","2025-05-19 12:45:31.376013-04"
"745497","2024-06-04",119,134,0,1,"home","away","2025-05-19 12:45:31.376013-04"
"745739","2024-06-04",142,147,1,5,"home","away","2025-05-19 12:45:31.376013-04"
"746872","2024-06-04",145,112,6,7,"home","away","2025-05-19 12:45:31.376013-04"
"746222","2024-06-04",135,108,2,4,"home","away","2025-05-19 12:45:31.376013-04"
"745656","2024-06-04",136,133,4,3,"away","home","2025-05-19 12:45:31.376013-04"
"746950","2024-06-05",144,111,0,9,"home","away","2025-05-19 12:45:31.650957-04"
"746379","2024-06-05",138,117,4,2,"away","home","2025-05-19 12:45:31.650957-04"
"746544","2024-06-05",113,115,12,7,"away","home","2025-05-19 12:45:31.650957-04"
"747195","2024-06-05",137,109,9,3,"away","home","2025-05-19 12:45:31.650957-04"
"745570","2024-06-05",158,143,0,2,"home","away","2025-05-19 12:45:31.650957-04"
"746786","2024-06-08",111,145,1,6,"home","away","2025-05-19 12:45:32.574737-04"
"745496","2024-06-07",142,134,0,3,"home","away","2025-05-19 12:45:32.089344-04"
"746466","2024-06-07",158,116,10,0,"away","home","2025-05-19 12:45:32.089344-04"
"745083","2024-06-07",110,139,6,3,"away","home","2025-05-19 12:45:32.089344-04"
"745571","2024-06-09",121,143,6,5,"away","home","2025-05-19 12:45:32.811635-04"
"744852","2024-06-05",121,120,9,1,"away","home","2025-05-19 12:45:31.650957-04"
"746056","2024-06-05",139,146,5,3,"away","home","2025-05-19 12:45:31.650957-04"
"746053","2024-06-07",114,146,2,3,"home","away","2025-05-19 12:45:32.089344-04"
"744927","2024-06-05",110,141,2,3,"home","away","2025-05-19 12:45:31.650957-04"
"745003","2024-06-09",137,140,2,7,"home","away","2025-05-19 12:45:32.811635-04"
"746873","2024-06-05",145,112,6,7,"home","away","2025-05-19 12:45:31.650957-04"
"745007","2024-06-05",116,140,1,9,"home","away","2025-05-19 12:45:31.650957-04"
"746221","2024-06-05",135,108,2,3,"home","away","2025-05-19 12:45:31.650957-04"
"745008","2024-06-07",137,140,5,2,"away","home","2025-05-19 12:45:32.089344-04"
"745654","2024-06-05",136,133,1,2,"home","away","2025-05-19 12:45:31.650957-04"
"745494","2024-06-05",119,134,6,10,"home","away","2025-05-19 12:45:31.650957-04"
"745740","2024-06-05",142,147,5,9,"home","away","2025-05-19 12:45:31.650957-04"
"744923","2024-06-06",110,141,5,6,"home","away","2025-05-19 12:45:31.877977-04"
"746631","2024-06-06",118,114,4,3,"away","home","2025-05-19 12:45:31.877977-04"
"745657","2024-06-06",136,133,3,0,"away","home","2025-05-19 12:45:31.877977-04"
"745491","2024-06-09",142,134,11,5,"away","home","2025-05-19 12:45:32.811635-04"
"746705","2024-06-09",112,113,4,2,"away","home","2025-05-19 12:45:32.811635-04"
"746054","2024-06-09",114,146,6,3,"away","home","2025-05-19 12:45:32.811635-04"
"746463","2024-06-09",158,116,2,10,"home","away","2025-05-19 12:45:32.811635-04"
"745410","2024-06-08",109,135,1,13,"home","away","2025-05-19 12:45:32.574737-04"
"744845","2024-06-07",144,120,1,2,"home","away","2025-05-19 12:45:32.089344-04"
"745495","2024-06-06",119,134,11,7,"away","home","2025-05-19 12:45:31.877977-04"
"745655","2024-06-07",141,133,1,2,"home","away","2025-05-19 12:45:32.089344-04"
"745738","2024-06-06",142,147,5,8,"home","away","2025-05-19 12:45:31.877977-04"
"746785","2024-06-07",111,145,2,7,"home","away","2025-05-19 12:45:32.089344-04"
"746704","2024-06-07",112,113,2,3,"home","away","2025-05-19 12:45:32.089344-04"
"746302","2024-06-07",136,118,9,10,"home","away","2025-05-19 12:45:32.089344-04"
"745169","2024-06-07",115,138,5,8,"home","away","2025-05-19 12:45:32.089344-04"
"744844","2024-06-06",144,120,5,2,"away","home","2025-05-19 12:45:31.877977-04"
"746707","2024-06-06",112,113,4,8,"home","away","2025-05-19 12:45:31.877977-04"
"746784","2024-06-06",111,145,14,2,"away","home","2025-05-19 12:45:31.877977-04"
"745174","2024-06-06",115,138,3,2,"away","home","2025-05-19 12:45:31.877977-04"
"745408","2024-06-06",109,135,4,3,"away","home","2025-05-19 12:45:31.877977-04"
"744849","2024-06-09",144,120,5,8,"home","away","2025-05-19 12:45:32.811635-04"
"744848","2024-06-08",144,120,3,7,"home","away","2025-05-19 12:45:32.574737-04"
"745492","2024-06-08",142,134,0,4,"home","away","2025-05-19 12:45:32.574737-04"
"745082","2024-06-08",110,139,5,0,"away","home","2025-05-19 12:45:32.574737-04"
"746703","2024-06-08",112,113,3,4,"home","away","2025-05-19 12:45:32.574737-04"
"746057","2024-06-08",114,146,8,0,"away","home","2025-05-19 12:45:32.574737-04"
"746461","2024-06-08",158,116,5,4,"away","home","2025-05-19 12:45:32.574737-04"
"746300","2024-06-08",136,118,4,8,"home","away","2025-05-19 12:45:32.574737-04"
"745166","2024-06-08",115,138,6,5,"away","home","2025-05-19 12:45:32.574737-04"
"745737","2024-06-07",119,147,2,1,"away","home","2025-05-19 12:45:32.089344-04"
"745406","2024-06-07",109,135,3,10,"home","away","2025-05-19 12:45:32.089344-04"
"746220","2024-06-07",117,108,7,1,"away","home","2025-05-19 12:45:32.089344-04"
"745814","2024-06-08",143,121,7,2,"away","home","2025-05-19 12:45:32.574737-04"
"746787","2024-06-09",111,145,6,4,"away","home","2025-05-19 12:45:32.811635-04"
"746297","2024-06-09",136,118,6,5,"away","home","2025-05-19 12:45:32.811635-04"
"745001","2024-06-08",137,140,3,1,"away","home","2025-05-19 12:45:32.574737-04"
"745652","2024-06-08",141,133,7,0,"away","home","2025-05-19 12:45:32.574737-04"
"745167","2024-06-09",115,138,1,5,"home","away","2025-05-19 12:45:32.811635-04"
"746223","2024-06-08",117,108,6,1,"away","home","2025-05-19 12:45:32.574737-04"
"745735","2024-06-08",119,147,11,3,"away","home","2025-05-19 12:45:32.574737-04"
"745651","2024-06-09",141,133,6,4,"away","home","2025-05-19 12:45:32.811635-04"
"746216","2024-06-09",117,108,7,9,"home","away","2025-05-19 12:45:32.811635-04"
"745407","2024-06-09",109,135,9,3,"away","home","2025-05-19 12:45:32.811635-04"
"745736","2024-06-09",119,147,4,6,"home","away","2025-05-19 12:45:32.811635-04"
"745085","2024-06-09",110,139,9,2,"away","home","2025-05-19 12:45:32.811635-04"
"745080","2024-06-10",110,139,5,2,"away","home","2025-05-19 12:45:32.994004-04"
"745897","2024-06-10",115,142,0,5,"home","away","2025-05-19 12:45:32.994004-04"
"745982","2024-06-10",141,158,1,3,"home","away","2025-05-19 12:45:32.994004-04"
"746295","2024-06-10",147,118,4,2,"away","home","2025-05-19 12:45:32.994004-04"
"745248","2024-06-10",145,136,4,8,"home","away","2025-05-19 12:45:32.994004-04"
"745409","2024-06-10",133,135,1,6,"home","away","2025-05-19 12:45:32.994004-04"
"745334","2024-06-10",117,137,3,4,"home","away","2025-05-19 12:45:32.994004-04"
"746951","2024-06-11",143,111,4,1,"away","home","2025-05-19 12:45:33.212061-04"
"746296","2024-06-11",147,118,10,1,"away","home","2025-05-19 12:45:33.212061-04"
"747190","2024-06-11",108,109,4,9,"home","away","2025-05-19 12:45:33.212061-04"
"746139","2024-06-11",140,119,2,15,"home","away","2025-05-19 12:45:33.212061-04"
"745899","2024-06-11",115,142,5,4,"away","home","2025-05-19 12:45:33.212061-04"
"745981","2024-06-11",141,158,3,0,"away","home","2025-05-19 12:45:33.212061-04"
"745327","2024-06-11",117,137,3,1,"away","home","2025-05-19 12:45:33.212061-04"
"745404","2024-06-11",133,135,3,4,"home","away","2025-05-19 12:45:33.212061-04"
"747027","2024-06-11",144,110,0,4,"home","away","2025-05-19 12:45:33.212061-04"
"746464","2024-06-11",120,116,5,4,"away","home","2025-05-19 12:45:33.212061-04"
"745077","2024-06-11",112,139,2,5,"home","away","2025-05-19 12:45:33.212061-04"
"746702","2024-06-11",114,113,5,3,"away","home","2025-05-19 12:45:33.212061-04"
"745815","2024-06-11",146,121,4,2,"away","home","2025-05-19 12:45:33.212061-04"
"745170","2024-06-11",134,138,2,1,"away","home","2025-05-19 12:45:33.212061-04"
"745244","2024-06-11",145,136,3,4,"home","away","2025-05-19 12:45:33.212061-04"
"745896","2024-06-12",115,142,9,17,"home","away","2025-05-19 12:45:33.625829-04"
"745978","2024-06-12",141,158,4,5,"home","away","2025-05-19 12:45:33.625829-04"
"745328","2024-06-12",117,137,3,5,"home","away","2025-05-19 12:45:33.625829-04"
"745405","2024-06-12",133,135,4,5,"home","away","2025-05-19 12:45:33.625829-04"
"747191","2024-06-14",145,109,1,7,"home","away","2025-05-19 12:45:34.255999-04"
"745075","2024-06-13",112,139,2,3,"home","away","2025-05-19 12:45:34.016741-04"
"746944","2024-06-13",143,111,3,9,"home","away","2025-05-19 12:45:34.016741-04"
"745809","2024-06-13",146,121,2,3,"home","away","2025-05-19 12:45:34.016741-04"
"747192","2024-06-13",108,109,1,11,"home","away","2025-05-19 12:45:34.016741-04"
"745245","2024-06-13",145,136,3,2,"away","home","2025-05-19 12:45:34.016741-04"
"746136","2024-06-13",140,119,3,1,"away","home","2025-05-19 12:45:34.016741-04"
"745894","2024-06-13",133,142,2,6,"home","away","2025-05-19 12:45:34.016741-04"
"746701","2024-06-12",114,113,2,4,"home","away","2025-05-19 12:45:33.625829-04"
"747028","2024-06-12",144,110,2,4,"home","away","2025-05-19 12:45:33.625829-04"
"746462","2024-06-12",120,116,7,5,"away","home","2025-05-19 12:45:33.625829-04"
"746294","2024-06-12",147,118,11,5,"away","home","2025-05-19 12:45:33.625829-04"
"745171","2024-06-12",134,138,2,4,"home","away","2025-05-19 12:45:33.625829-04"
"745079","2024-06-12",112,139,4,3,"away","home","2025-05-19 12:45:33.625829-04"
"746948","2024-06-12",143,111,6,8,"home","away","2025-05-19 12:45:33.625829-04"
"745811","2024-06-12",146,121,4,10,"home","away","2025-05-19 12:45:33.625829-04"
"747193","2024-06-12",108,109,8,3,"away","home","2025-05-19 12:45:33.625829-04"
"745246","2024-06-12",145,136,1,2,"home","away","2025-05-19 12:45:33.625829-04"
"746137","2024-06-12",140,119,3,2,"away","home","2025-05-19 12:45:33.625829-04"
"747026","2024-06-13",144,110,6,3,"away","home","2025-05-19 12:45:34.016741-04"
"746465","2024-06-13",120,116,2,7,"home","away","2025-05-19 12:45:34.016741-04"
"746299","2024-06-13",147,118,3,4,"home","away","2025-05-19 12:45:34.016741-04"
"745168","2024-06-13",134,138,3,4,"home","away","2025-05-19 12:45:34.016741-04"
"745326","2024-06-14",108,137,8,6,"away","home","2025-05-19 12:45:34.255999-04"
"745329","2024-06-15",108,137,4,3,"away","home","2025-05-19 12:45:34.523345-04"
"746381","2024-06-15",116,117,13,5,"away","home","2025-05-19 12:45:34.523345-04"
"744924","2024-06-14",114,141,3,1,"away","home","2025-05-19 12:45:34.255999-04"
"745892","2024-06-14",133,142,5,6,"home","away","2025-05-19 12:45:34.255999-04"
"746869","2024-06-14",138,112,3,0,"away","home","2025-05-19 12:45:34.255999-04"
"747025","2024-06-14",143,110,5,3,"away","home","2025-05-19 12:45:34.255999-04"
"744847","2024-06-14",146,120,1,8,"home","away","2025-05-19 12:45:34.255999-04"
"747112","2024-06-14",139,144,3,7,"home","away","2025-05-19 12:45:34.255999-04"
"745979","2024-06-14",113,158,6,5,"away","home","2025-05-19 12:45:34.255999-04"
"746378","2024-06-14",116,117,0,4,"home","away","2025-05-19 12:45:34.255999-04"
"745810","2024-06-14",135,121,1,2,"home","away","2025-05-19 12:45:34.255999-04"
"746947","2024-06-14",147,111,8,1,"away","home","2025-05-19 12:45:34.255999-04"
"745247","2024-06-14",140,136,2,3,"home","away","2025-05-19 12:45:34.255999-04"
"746545","2024-06-14",134,115,5,2,"away","home","2025-05-19 12:45:34.255999-04"
"746134","2024-06-14",118,119,3,4,"home","away","2025-05-19 12:45:34.255999-04"
"745241","2024-06-15",140,136,5,7,"home","away","2025-05-19 12:45:34.523345-04"
"746547","2024-06-15",134,115,4,16,"home","away","2025-05-19 12:45:34.523345-04"
