book_name,game_pk,as_of_time,away_team_id,away_location,away_team_name,home_team_id,home_location,home_team_name,away_score,home_score,winner,away_odds,home_odds,favorite_side,favorite_odds,underdog_side,underdog_odds,fav_pl,ud_pl
MyBookie.ag,745766,2024-04-05 23:30:00,141,Toronto,Blue Jays,147,Bronx,Yankees,8,9,home,100,-120,home,-120,away,100,0.83,-1.00
BetUS,745766,2024-04-06 11:00:00,141,Toronto,Blue Jays,147,Bronx,Yankees,8,9,home,-102,-108,home,-108,away,-102,0.93,-1.00
SuperBook,745766,2024-04-06 11:00:00,141,Toronto,Blue Jays,147,Bronx,Yankees,8,9,home,100,-110,home,-110,away,100,0.91,-1.00
WynnBET,745766,2024-04-05 23:30:00,141,Toronto,Blue Jays,147,Bronx,Yankees,8,9,home,103,-113,home,-113,away,103,0.88,-1.00
DraftKings,745801,2024-06-28 23:30:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-120,100,away,-120,home,100,0.83,-1.00
BetMGM,745801,2024-06-28 23:30:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-120,100,away,-120,home,100,0.83,-1.00
FanDuel,745801,2024-06-28 23:30:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-124,106,away,-124,home,106,0.81,-1.00
Bovada,745801,2024-06-28 23:30:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-120,100,away,-120,home,100,0.83,-1.00
Caesars,745801,2024-06-28 23:30:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-120,100,away,-120,home,100,0.83,-1.00
BetRivers,745801,2024-06-29 11:00:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-122,104,away,-122,home,104,0.82,-1.00
BetOnline.ag,745801,2024-06-28 23:30:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-115,105,away,-115,home,105,0.87,-1.00
LowVig.ag,745801,2024-06-28 23:30:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-115,105,away,-115,home,105,0.87,-1.00
MyBookie.ag,745801,2024-06-28 23:30:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-130,-106,away,-130,home,-106,0.77,-1.00
BetUS,745801,2024-06-28 23:30:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-115,105,away,-115,home,105,0.87,-1.00
SuperBook,745801,2024-06-29 11:00:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-115,105,away,-115,home,105,0.87,-1.00
WynnBET,745801,2024-06-28 23:30:00,117,Houston,Astros,121,Flushing,Mets,9,6,away,-115,105,away,-115,home,105,0.87,-1.00
DraftKings,745802,2024-06-30 11:00:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,130,-155,home,-155,away,130,-1.00,1.30
BetMGM,745802,2024-06-30 11:00:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,135,-160,home,-160,away,135,-1.00,1.35
FanDuel,745802,2024-06-29 23:30:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,136,-162,home,-162,away,136,-1.00,1.36
Bovada,745802,2024-06-30 11:00:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,127,-152,home,-152,away,127,-1.00,1.27
Caesars,745802,2024-06-30 11:00:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,130,-155,home,-155,away,130,-1.00,1.30
BetRivers,745802,2024-06-30 11:00:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,140,-165,home,-165,away,140,-1.00,1.40
BetOnline.ag,745802,2024-06-30 11:00:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,133,-145,home,-145,away,133,-1.00,1.33
LowVig.ag,745802,2024-06-30 11:00:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,133,-145,home,-145,away,133,-1.00,1.33
MyBookie.ag,745802,2024-06-29 23:30:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,128,-179,home,-179,away,128,-1.00,1.28
BetUS,745802,2024-06-30 11:00:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,135,-150,home,-150,away,135,-1.00,1.35
SuperBook,745802,2024-06-30 11:00:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,135,-150,home,-150,away,135,-1.00,1.35
WynnBET,745802,2024-06-30 11:00:00,117,Houston,Astros,121,Flushing,Mets,10,5,away,133,-146,home,-146,away,133,-1.00,1.33
DraftKings,745804,2024-06-27 23:30:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-122,102,away,-122,home,102,-1.00,1.02
BetMGM,745804,2024-06-28 11:00:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-115,-105,away,-115,home,-105,-1.00,0.95
FanDuel,745804,2024-06-27 23:30:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-112,-104,away,-112,home,-104,-1.00,0.96
Bovada,745804,2024-06-28 11:00:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-112,-108,away,-112,home,-108,-1.00,0.93
Caesars,745804,2024-06-27 23:30:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-120,100,away,-120,home,100,-1.00,1.00
BetRivers,745804,2024-06-28 11:00:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-118,102,away,-118,home,102,-1.00,1.02
BetOnline.ag,745804,2024-06-27 23:30:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-117,107,away,-117,home,107,-1.00,1.07
LowVig.ag,745804,2024-06-27 23:30:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-117,107,away,-117,home,107,-1.00,1.07
MyBookie.ag,745804,2024-06-27 23:30:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-132,-105,away,-132,home,-105,-1.00,0.95
BetUS,745804,2024-06-27 23:30:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-117,107,away,-117,home,107,-1.00,1.07
SuperBook,745804,2024-06-28 11:00:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-112,102,away,-112,home,102,-1.00,1.02
WynnBET,745804,2024-06-27 23:30:00,117,Houston,Astros,121,Flushing,Mets,2,7,home,-118,108,away,-118,home,108,-1.00,1.08
DraftKings,745805,2024-06-14 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,105,-125,home,-125,away,105,0.80,-1.00
BetMGM,745805,2024-06-14 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,100,-120,home,-120,away,100,0.83,-1.00
FanDuel,745805,2024-06-14 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,106,-124,home,-124,away,106,0.81,-1.00
Bovada,745805,2024-06-15 11:00:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,-102,-118,home,-118,away,-102,0.85,-1.00
Caesars,745805,2024-06-14 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,100,-120,home,-120,away,100,0.83,-1.00
BetRivers,745805,2024-06-15 11:00:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,-104,-114,home,-114,away,-104,0.88,-1.00
BetOnline.ag,745805,2024-06-14 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,106,-116,home,-116,away,106,0.86,-1.00
LowVig.ag,745805,2024-06-14 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,106,-116,home,-116,away,106,0.86,-1.00
MyBookie.ag,745805,2024-06-14 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,-103,-135,home,-135,away,-103,0.74,-1.00
BetUS,745805,2024-06-15 11:00:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,107,-117,home,-117,away,107,0.85,-1.00
SuperBook,745805,2024-06-15 11:00:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,106,-116,home,-116,away,106,0.86,-1.00
WynnBET,745805,2024-06-14 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,5,home,110,-120,home,-120,away,110,0.83,-1.00
DraftKings,745806,2024-06-24 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-148,124,away,-148,home,124,-1.00,1.24
BetMGM,745806,2024-06-24 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-155,125,away,-155,home,125,-1.00,1.25
FanDuel,745806,2024-06-24 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-156,132,away,-156,home,132,-1.00,1.32
Bovada,745806,2024-06-25 11:00:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-143,120,away,-143,home,120,-1.00,1.20
Caesars,745806,2024-06-24 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-145,122,away,-145,home,122,-1.00,1.22
BetRivers,745806,2024-06-25 11:00:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-155,130,away,-155,home,130,-1.00,1.30
BetOnline.ag,745806,2024-06-24 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-143,131,away,-143,home,131,-1.00,1.31
LowVig.ag,745806,2024-06-24 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-143,131,away,-143,home,131,-1.00,1.31
MyBookie.ag,745806,2024-06-24 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-161,116,away,-161,home,116,-1.00,1.16
BetUS,745806,2024-06-24 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-143,128,away,-143,home,128,-1.00,1.28
SuperBook,745806,2024-06-25 11:00:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-133,123,away,-133,home,123,-1.00,1.23
WynnBET,745806,2024-06-25 11:00:00,147,Bronx,Yankees,121,Flushing,Mets,7,9,home,-138,126,away,-138,home,126,-1.00,1.26
DraftKings,745807,2024-06-15 23:30:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-120,100,away,-120,home,100,-1.00,1.00
BetMGM,745807,2024-06-15 23:30:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-120,100,away,-120,home,100,-1.00,1.00
FanDuel,745807,2024-06-16 11:00:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-124,106,away,-124,home,106,-1.00,1.06
Bovada,745807,2024-06-16 11:00:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-126,106,away,-126,home,106,-1.00,1.06
Caesars,745807,2024-06-15 23:30:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-120,100,away,-120,home,100,-1.00,1.00
BetRivers,745807,2024-06-16 11:00:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-122,105,away,-122,home,105,-1.00,1.05
BetOnline.ag,745807,2024-06-15 23:30:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-115,105,away,-115,home,105,-1.00,1.05
LowVig.ag,745807,2024-06-15 23:30:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-115,105,away,-115,home,105,-1.00,1.05
BetUS,745807,2024-06-15 23:30:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-115,105,away,-115,home,105,-1.00,1.05
SuperBook,745807,2024-06-16 11:00:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-120,110,away,-120,home,110,-1.00,1.10
WynnBET,745807,2024-06-15 23:30:00,135,San Diego,Padres,121,Flushing,Mets,6,11,home,-115,105,away,-115,home,105,-1.00,1.05
DraftKings,745808,2024-06-25 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-142,120,away,-142,home,120,-1.00,1.20
BetMGM,745808,2024-06-26 11:00:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-155,125,away,-155,home,125,-1.00,1.25
FanDuel,745808,2024-06-25 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-138,118,away,-138,home,118,-1.00,1.18
Bovada,745808,2024-06-26 11:00:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-144,121,away,-144,home,121,-1.00,1.21
Caesars,745808,2024-06-25 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-140,118,away,-140,home,118,-1.00,1.18
BetRivers,745808,2024-06-26 11:00:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-150,128,away,-150,home,128,-1.00,1.28
BetOnline.ag,745808,2024-06-25 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-137,126,away,-137,home,126,-1.00,1.26
LowVig.ag,745808,2024-06-25 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-137,126,away,-137,home,126,-1.00,1.26
MyBookie.ag,745808,2024-06-25 23:30:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-154,111,away,-154,home,111,-1.00,1.11
BetUS,745808,2024-06-26 11:00:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-140,125,away,-140,home,125,-1.00,1.25
SuperBook,745808,2024-06-26 11:00:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-151,136,away,-151,home,136,-1.00,1.36
WynnBET,745808,2024-06-26 11:00:00,147,Bronx,Yankees,121,Flushing,Mets,2,12,home,-140,128,away,-140,home,128,-1.00,1.28
DraftKings,745809,2024-06-12 23:30:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,160,-192,home,-192,away,160,0.52,-1.00
BetMGM,745809,2024-06-12 23:30:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,155,-190,home,-190,away,155,0.53,-1.00
FanDuel,745809,2024-06-12 23:30:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,160,-190,home,-190,away,160,0.53,-1.00
Bovada,745809,2024-06-13 11:00:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,166,-202,home,-202,away,166,0.50,-1.00
Caesars,745809,2024-06-13 11:00:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,162,-195,home,-195,away,162,0.51,-1.00
BetRivers,745809,2024-06-13 11:00:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,165,-195,home,-195,away,165,0.51,-1.00
BetOnline.ag,745809,2024-06-12 23:30:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,169,-185,home,-185,away,169,0.54,-1.00
LowVig.ag,745809,2024-06-12 23:30:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,169,-185,home,-185,away,169,0.54,-1.00
MyBookie.ag,745809,2024-06-12 23:30:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,147,-208,home,-208,away,147,0.48,-1.00
BetUS,745809,2024-06-12 23:30:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,160,-180,home,-180,away,160,0.56,-1.00
SuperBook,745809,2024-06-13 17:30:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,170,-190,home,-190,away,170,0.53,-1.00
WynnBET,745809,2024-06-12 23:30:00,146,Miami,Marlins,121,Flushing,Mets,2,3,home,168,-185,home,-185,away,168,0.54,-1.00
DraftKings,745810,2024-06-13 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-120,100,away,-120,home,100,-1.00,1.00
BetMGM,745810,2024-06-14 11:00:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-115,-105,away,-115,home,-105,-1.00,0.95
FanDuel,745810,2024-06-13 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-118,100,away,-118,home,100,-1.00,1.00
Bovada,745810,2024-06-14 11:00:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-111,-109,away,-111,home,-109,-1.00,0.92
Caesars,745810,2024-06-13 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-115,-105,away,-115,home,-105,-1.00,0.95
BetRivers,745810,2024-06-14 11:00:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-112,-106,away,-112,home,-106,-1.00,0.94
BetOnline.ag,745810,2024-06-13 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-111,101,away,-111,home,101,-1.00,1.01
LowVig.ag,745810,2024-06-13 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-111,101,away,-111,home,101,-1.00,1.01
MyBookie.ag,745810,2024-06-13 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-127,-110,away,-127,home,-110,-1.00,0.91
BetUS,745810,2024-06-13 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-115,105,away,-115,home,105,-1.00,1.05
WynnBET,745810,2024-06-13 23:30:00,135,San Diego,Padres,121,Flushing,Mets,1,2,home,-120,110,away,-120,home,110,-1.00,1.10
DraftKings,745811,2024-06-11 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,124,-148,home,-148,away,124,0.68,-1.00
BetMGM,745811,2024-06-11 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,125,-150,home,-150,away,125,0.67,-1.00
FanDuel,745811,2024-06-11 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,124,-146,home,-146,away,124,0.68,-1.00
Bovada,745811,2024-06-12 11:00:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,132,-158,home,-158,away,132,0.63,-1.00
Caesars,745811,2024-06-11 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,122,-145,home,-145,away,122,0.69,-1.00
BetRivers,745811,2024-06-12 11:00:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,128,-150,home,-150,away,128,0.67,-1.00
BetOnline.ag,745811,2024-06-11 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,129,-140,home,-140,away,129,0.71,-1.00
LowVig.ag,745811,2024-06-11 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,129,-140,home,-140,away,129,0.71,-1.00
MyBookie.ag,745811,2024-06-11 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,115,-159,home,-159,away,115,0.63,-1.00
BetUS,745811,2024-06-11 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,125,-140,home,-140,away,125,0.71,-1.00
SuperBook,745811,2024-06-12 11:00:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,130,-140,home,-140,away,130,0.71,-1.00
WynnBET,745811,2024-06-11 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,10,home,128,-140,home,-140,away,128,0.71,-1.00
DraftKings,745812,2024-05-31 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,114,-135,home,-135,away,114,-1.00,1.14
BetMGM,745812,2024-05-31 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,115,-140,home,-140,away,115,-1.00,1.15
FanDuel,745812,2024-05-31 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,108,-126,home,-126,away,108,-1.00,1.08
Bovada,745812,2024-06-01 11:00:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,113,-135,home,-135,away,113,-1.00,1.13
Caesars,745812,2024-05-31 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,115,-135,home,-135,away,115,-1.00,1.15
BetRivers,745812,2024-06-01 11:00:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,107,-125,home,-125,away,107,-1.00,1.07
Unibet,745812,2024-06-01 11:00:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,107,-125,home,-125,away,107,-1.00,1.07
BetOnline.ag,745812,2024-05-31 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,120,-130,home,-130,away,120,-1.00,1.20
LowVig.ag,745812,2024-05-31 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,120,-130,home,-130,away,120,-1.00,1.20
MyBookie.ag,745812,2024-05-31 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,105,-145,home,-145,away,105,-1.00,1.05
BetUS,745812,2024-05-31 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,120,-130,home,-130,away,120,-1.00,1.20
SuperBook,745812,2024-06-01 17:30:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,107,-117,home,-117,away,107,-1.00,1.07
WynnBET,745812,2024-05-31 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,10,5,away,123,-135,home,-135,away,123,-1.00,1.23
DraftKings,745813,2024-06-01 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-112,-108,away,-112,home,-108,0.89,-1.00
BetMGM,745813,2024-06-02 11:00:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-115,-105,away,-115,home,-105,0.87,-1.00
FanDuel,745813,2024-06-01 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-120,102,away,-120,home,102,0.83,-1.00
Bovada,745813,2024-06-01 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-113,-107,away,-113,home,-107,0.88,-1.00
Caesars,745813,2024-06-01 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-115,-105,away,-115,home,-105,0.87,-1.00
BetRivers,745813,2024-06-02 11:00:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-115,-103,away,-115,home,-103,0.87,-1.00
BetOnline.ag,745813,2024-06-01 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-109,-101,away,-109,home,-101,0.92,-1.00
LowVig.ag,745813,2024-06-01 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-109,-101,away,-109,home,-101,0.92,-1.00
MyBookie.ag,745813,2024-06-01 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-123,-111,away,-123,home,-111,0.81,-1.00
BetUS,745813,2024-06-01 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-109,-101,away,-109,home,-101,0.92,-1.00
SuperBook,745813,2024-06-02 11:00:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-111,101,away,-111,home,101,0.90,-1.00
WynnBET,745813,2024-06-01 23:30:00,109,Phoenix,D-backs,121,Flushing,Mets,5,4,away,-112,102,away,-112,home,102,0.89,-1.00
DraftKings,745814,2024-06-07 23:30:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-155,130,away,-155,home,130,0.65,-1.00
BetMGM,745814,2024-06-07 23:30:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-150,125,away,-150,home,125,0.67,-1.00
FanDuel,745814,2024-06-07 23:30:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-162,136,away,-162,home,136,0.62,-1.00
Bovada,745814,2024-06-08 11:00:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-183,151,away,-183,home,151,0.55,-1.00
Caesars,745814,2024-06-07 23:30:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-155,130,away,-155,home,130,0.65,-1.00
BetRivers,745814,2024-06-07 23:30:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-165,140,away,-165,home,140,0.61,-1.00
BetOnline.ag,745814,2024-06-07 23:30:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-149,137,away,-149,home,137,0.67,-1.00
LowVig.ag,745814,2024-06-07 23:30:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-149,137,away,-149,home,137,0.67,-1.00
MyBookie.ag,745814,2024-06-07 23:30:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-164,134,away,-164,home,134,0.61,-1.00
BetUS,745814,2024-06-08 11:00:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-161,146,away,-161,home,146,0.62,-1.00
SuperBook,745814,2024-06-08 11:00:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-160,145,away,-160,home,145,0.62,-1.00
WynnBET,745814,2024-06-07 23:30:00,143,Philadelphia,Phillies,121,Flushing,Mets,7,2,away,-155,140,away,-155,home,140,0.65,-1.00
DraftKings,745815,2024-06-10 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,114,-135,home,-135,away,114,-1.00,1.14
BetMGM,745815,2024-06-10 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,115,-140,home,-140,away,115,-1.00,1.15
FanDuel,745815,2024-06-10 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,114,-134,home,-134,away,114,-1.00,1.14
Bovada,745815,2024-06-10 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,117,-140,home,-140,away,117,-1.00,1.17
Caesars,745815,2024-06-10 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,115,-135,home,-135,away,115,-1.00,1.15
BetRivers,745815,2024-06-11 11:00:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,114,-134,home,-134,away,114,-1.00,1.14
BetOnline.ag,745815,2024-06-10 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,122,-133,home,-133,away,122,-1.00,1.22
LowVig.ag,745815,2024-06-10 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,122,-133,home,-133,away,122,-1.00,1.22
MyBookie.ag,745815,2024-06-10 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,105,-145,home,-145,away,105,-1.00,1.05
BetUS,745815,2024-06-10 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,123,-133,home,-133,away,123,-1.00,1.23
SuperBook,745815,2024-06-10 23:30:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,123,-133,home,-133,away,123,-1.00,1.23
WynnBET,745815,2024-06-11 11:00:00,146,Miami,Marlins,121,Flushing,Mets,4,2,away,120,-132,home,-132,away,120,-1.00,1.20
DraftKings,745817,2024-05-28 23:30:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-130,110,away,-130,home,110,0.77,-1.00
BetMGM,745817,2024-05-28 23:30:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-135,110,away,-135,home,110,0.74,-1.00
FanDuel,745817,2024-05-28 23:30:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-136,116,away,-136,home,116,0.74,-1.00
Bovada,745817,2024-05-29 11:00:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-124,104,away,-124,home,104,0.81,-1.00
Caesars,745817,2024-05-28 23:30:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-130,110,away,-130,home,110,0.77,-1.00
BetRivers,745817,2024-05-29 11:00:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-132,112,away,-132,home,112,0.76,-1.00
Unibet,745817,2024-05-29 11:00:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-132,112,away,-132,home,112,0.76,-1.00
BetOnline.ag,745817,2024-05-28 23:30:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-122,112,away,-122,home,112,0.82,-1.00
LowVig.ag,745817,2024-05-28 23:30:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-122,112,away,-122,home,112,0.82,-1.00
MyBookie.ag,745817,2024-05-28 23:30:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-143,104,away,-143,home,104,0.70,-1.00
BetUS,745817,2024-05-29 11:00:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-120,110,away,-120,home,110,0.83,-1.00
SuperBook,745817,2024-05-29 11:00:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-122,112,away,-122,home,112,0.82,-1.00
WynnBET,745817,2024-05-29 11:00:00,119,Los Angeles,Dodgers,121,Flushing,Mets,10,3,away,-125,113,away,-125,home,113,0.80,-1.00
DraftKings,745818,2024-05-26 23:30:00,119,Los Angeles,Dodgers,121,Flushing,Mets,5,2,away,-148,124,away,-148,home,124,0.68,-1.00
BetMGM,745818,2024-05-26 23:30:00,119,Los Angeles,Dodgers,121,Flushing,Mets,5,2,away,-150,125,away,-150,home,125,0.67,-1.00
